strategy_name,regime_segment_id,regime,start_timestamp,end_timestamp,observations,start_nav,end_nav,segment_return,segment_compounded_return,segment_annualized_return,segment_annualized_volatility,segment_sharpe,segment_local_max_drawdown,total_lp_fees,total_aave_borrow_cost,total_aave_supply_yield,total_gas_cost,total_slippage_cost,total_turnover,number_of_rebalances,circuit_breaker_events,average_health_factor,min_health_factor,average_idle_ratio,average_hedge_error,max_hedge_error
buy_hold_50_50,508,sideways,2025-10-22 22:00:00+00:00,2025-10-26 21:00:00+00:00,96,105897.920886453,110784.13558918146,0.04614079919442049,0.047348642183208334,67.12848846294318,0.24350799364446624,275.672627654902,-0.012895501081549354,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,509,uptrend,2025-10-26 22:00:00+00:00,2025-10-27 08:00:00+00:00,11,111971.8813296795,112062.58191349937,0.0008100300070230659,0.011539976527494389,9295.523820352022,0.3813715340648728,24373.931953638723,-0.009038635788941263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,510,sideways,2025-10-27 09:00:00+00:00,2025-10-30 04:00:00+00:00,68,111965.9239842726,107673.50768497556,-0.038336809509114333,-0.03916627792773597,-0.994183193148608,0.35787474160595917,-2.778020009702896,-0.04616003694175097,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,511,high_vol_chop,2025-10-30 05:00:00+00:00,2025-10-30 12:00:00+00:00,8,108347.43238412964,106874.18086500656,-0.01359747514735632,-0.007423616422970181,-0.9997139039362044,0.41734367404939887,-2.395421246562068,-0.01668062085399613,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,513,high_vol_chop,2025-10-30 14:00:00+00:00,2025-10-30 16:00:00+00:00,3,106620.249017038,106317.16906946266,-0.002842611514881299,0.0019481576716426918,292.8549924392168,0.4069736619762826,719.5920026300956,-0.003867907265212134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,514,downtrend,2025-10-30 17:00:00+00:00,2025-10-30 19:00:00+00:00,3,106167.19289884428,104899.61872989396,-0.011939414939208803,-0.013333221265913742,-1.0,0.2657522548922726,-3.762903161086508,-0.011939414939208803,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,515,high_vol_chop,2025-10-30 20:00:00+00:00,2025-10-31 11:00:00+00:00,16,105952.13272965568,107687.95424758727,0.01638307293313912,0.026580988105142422,1728964.4825044058,0.3210158941608855,5385915.507466712,-0.004392112757210742,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,516,sideways,2025-10-31 12:00:00+00:00,2025-10-31 18:00:00+00:00,7,107127.21911116409,107362.38532110093,0.0021952050271445422,-0.00302326224656313,-0.9773846727946965,0.34040702181426363,-2.8712235945825677,-0.006218402706638759,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,518,sideways,2025-10-31 20:00:00+00:00,2025-11-03 14:00:00+00:00,67,107480.63862742764,105621.35112593828,-0.01729881330473315,-0.020746773376193017,-0.9355004491646571,0.22488270133160457,-4.159948469247527,-0.03193233356962455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,519,downtrend,2025-11-03 15:00:00+00:00,2025-11-03 16:00:00+00:00,2,103452.72846419636,103901.01870606458,0.004333285825548483,-0.0162877335078061,-1.0,1.6456267987790527,-0.6076711929715379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,521,downtrend,2025-11-03 18:00:00+00:00,2025-11-04 01:00:00+00:00,8,104093.14309543668,104273.79959490053,0.0017355273756909373,-0.003174982843702212,-0.9692583543025683,0.33737937591395484,-2.872903394515045,-0.006365508074566262,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,522,high_vol_chop,2025-11-04 02:00:00+00:00,2025-11-04 04:00:00+00:00,3,103997.08090075062,103991.12355534374,-5.728377522984385e-05,-0.002710901881920136,-0.9996389818954576,0.26362033680238606,-3.791964588243443,-0.0023988558643380786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,523,downtrend,2025-11-04 05:00:00+00:00,2025-11-04 10:00:00+00:00,6,102001.8169903491,101898.75491480996,-0.0010103945064909858,-0.02012064654172352,-0.9999999999998705,0.7431943950160159,-1.3455429786688857,-0.003932216220937534,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,525,downtrend,2025-11-04 12:00:00+00:00,2025-11-04 13:00:00+00:00,2,102284.64196354104,102222.8345049446,-0.0006042691982874882,-0.0032167649365359985,-0.9999992566808408,0.13301212293001308,-7.518106129371455,-0.0006042691982874882,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,526,high_vol_chop,2025-11-04 14:00:00+00:00,2025-11-04 15:00:00+00:00,2,102943.22649827236,102228.79185035148,-0.006940084085404696,5.827802991120734e-05,0.2907847068785594,0.9257050823352222,0.3141224051022965,-0.006940084085404696,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,527,downtrend,2025-11-04 16:00:00+00:00,2025-11-05 04:00:00+00:00,13,101066.66269510306,99585.96449422138,-0.01465070836808613,-0.025852084410806553,-0.9999999783759825,0.6877403869835592,-1.45403701353355,-0.03196424413721177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,528,high_vol_chop,2025-11-05 05:00:00+00:00,2025-11-05 07:00:00+00:00,3,99540.53973549386,99614.7086858096,0.0007451130013240714,0.00028863697544356803,1.3226258027495121,0.1317191631366034,10.041255738755662,-0.0009499782670066015,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,529,downtrend,2025-11-05 08:00:00+00:00,2025-11-05 11:00:00+00:00,4,99163.58870487312,99485.7321577505,0.0032486062382850456,-0.0012947538547334325,-0.9414191936206389,0.517370723278316,-1.819622083861535,-0.004714022942978513,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,530,high_vol_chop,2025-11-05 12:00:00+00:00,2025-11-05 13:00:00+00:00,2,99821.13070415823,100047.6587632551,0.002269339742987153,0.005648313515083325,51766374459.28628,0.07293098659542865,709799453920.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,532,high_vol_chop,2025-11-05 15:00:00+00:00,2025-11-05 18:00:00+00:00,4,100610.33003693554,101562.31383295605,0.009462087995049995,0.016972659716143257,1.016992496139578e+16,0.3106786487361172,3.2734547426314652e+16,-0.00025608383066078044,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,533,uptrend,2025-11-05 19:00:00+00:00,2025-11-05 22:00:00+00:00,4,101457.46455379482,101006.046705588,-0.004449331059002248,-0.00547710175531213,-0.9999940243746044,0.08344142693251223,-11.984383071293875,-0.004449331059002248,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,536,sideways,2025-11-06 01:00:00+00:00,2025-11-06 13:00:00+00:00,13,100720.54092696296,100492.67246514952,-0.002262383221101616,-0.0025898004434591337,-0.8257720435471891,0.38554573077730503,-2.141826449179807,-0.015255304995969388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,538,sideways,2025-11-06 15:00:00+00:00,2025-11-06 16:00:00+00:00,2,99144.52519957109,98781.87179792684,-0.003657825794356806,-0.007909667055070124,-0.9999999999999992,0.040345942503992406,-24.78563984224795,-0.003657825794356806,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,540,sideways,2025-11-06 18:00:00+00:00,2025-11-06 19:00:00+00:00,2,99572.56046705588,99524.15703562491,-0.00048611214981242323,-0.00046518167513287523,-0.8697070349793115,0.03355754984600189,-25.916881267269574,-0.00048611214981242323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,541,high_vol_chop,2025-11-06 20:00:00+00:00,2025-11-07 04:00:00+00:00,9,99230.31097343024,99705.11140235912,0.004784832620911672,0.0018181954223379648,4.859728778825673,0.18844710136358264,25.7882914815946,-0.0016521504893595162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,542,sideways,2025-11-07 05:00:00+00:00,2025-11-07 17:00:00+00:00,13,100129.5722625998,100402.71654950554,0.002727908256607625,0.0069966838944821585,108.75728978569472,0.4795208565173192,226.80408642823372,-0.021490086418467835,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,543,high_vol_chop,2025-11-07 18:00:00+00:00,2025-11-07 19:00:00+00:00,2,101007.0892410342,101268.31883712618,0.0025862501142726035,0.008621303460388363,2.134220272595922e+16,0.22721689938957773,9.392876490831197e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,544,sideways,2025-11-07 20:00:00+00:00,2025-11-07 21:00:00+00:00,2,101599.84510901944,101649.58894316692,0.0004896054132179639,0.0037649494967320063,14069410.23880866,0.184258475879333,76356922.91312787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,545,high_vol_chop,2025-11-07 22:00:00+00:00,2025-11-08 07:00:00+00:00,10,101303.4671750268,101332.80710115572,0.000289624106134756,-0.003116410457777108,-0.9350565431168174,0.20918906306115492,-4.469911234525011,-0.0040426955608120485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,546,sideways,2025-11-08 08:00:00+00:00,2025-11-08 09:00:00+00:00,2,101432.74157035624,101214.10699392352,-0.0021554635421253687,-0.001171388720276112,-0.9941052311409587,0.2079202565155332,-4.781185093751034,-0.0021554635421253687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,550,sideways,2025-11-08 13:00:00+00:00,2025-11-09 18:00:00+00:00,30,100574.28809722388,102743.50649350647,0.021568319670188796,0.019744155245201567,300.6043779037022,0.24933281751239708,1205.6350259177407,-0.006118576233912765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,551,uptrend,2025-11-09 19:00:00+00:00,2025-11-10 11:00:00+00:00,17,103316.15632074348,103766.38269986892,0.0043577538611454525,0.009955628742601474,163.79604044562728,0.254801684224459,642.8373538588413,-0.005867732192298192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,552,sideways,2025-11-10 12:00:00+00:00,2025-11-12 01:00:00+00:00,38,103489.06827117836,101333.9985702371,-0.020824128934026187,-0.023440964851470292,-0.995780764865265,0.3178375416326176,-3.1329866187307385,-0.028485868932303093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,554,sideways,2025-11-12 03:00:00+00:00,2025-11-12 14:00:00+00:00,12,101208.00071488143,102171.30346717502,0.009518049417924557,0.011244252945572963,3505.941489941613,0.4214716299007483,8318.333290350341,-0.010644649552927654,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,555,high_vol_chop,2025-11-12 15:00:00+00:00,2025-11-13 13:00:00+00:00,23,101053.25866793757,101201.00083402835,0.0014620227792581098,-0.009496821516605247,-0.9735985155969735,0.38481964195110996,-2.530012529143889,-0.014938917874367963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,556,sideways,2025-11-13 14:00:00+00:00,2025-11-13 16:00:00+00:00,3,101286.78660788752,99549.77362087452,-0.017149453005528947,-0.01631631307541992,-1.0,0.511876391843705,-1.9535966415605612,-0.017149453005528947,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,557,downtrend,2025-11-13 17:00:00+00:00,2025-11-14 15:00:00+00:00,23,98470.1536995115,97585.48790658882,-0.008984100863925759,-0.019731694436257774,-0.9994946886085793,0.5091526103398645,-1.963055218240768,-0.020392698981197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,558,high_vol_chop,2025-11-14 16:00:00+00:00,2025-11-15 18:00:00+00:00,27,98101.24508519004,97750.65530799476,-0.0035737546133163267,0.0016925406118177833,0.7309514098305674,0.3972343705920892,1.8401011189969876,-0.01805550705869663,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,559,sideways,2025-11-15 19:00:00+00:00,2025-11-16 14:00:00+00:00,20,97599.0408673895,97220.00476587634,-0.0038836047787412786,-0.005428613654266279,-0.9078382533215826,0.3363532997025145,-2.6990615347746383,-0.014221138629979202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,560,high_vol_chop,2025-11-16 15:00:00+00:00,2025-11-17 10:00:00+00:00,20,96221.40474204694,97582.65816752057,0.01414709574364359,0.003730234353696238,4.10797424420532,0.3764740571396766,10.911706042685461,-0.006864591862479119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,561,sideways,2025-11-17 11:00:00+00:00,2025-11-17 12:00:00+00:00,2,97689.443583939,97390.68271178362,-0.0030582718172478263,-0.001967311193833088,-0.9998204954762169,0.27482419984944845,-3.638036592206687,-0.0030582718172478263,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,562,high_vol_chop,2025-11-17 13:00:00+00:00,2025-11-17 14:00:00+00:00,2,96462.9750982962,96916.92481830096,0.004705947743600003,-0.004864509420112406,-0.9999999994702113,0.9418681393972427,-1.061719743604631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,563,sideways,2025-11-17 15:00:00+00:00,2025-11-17 16:00:00+00:00,2,96449.72000476588,96648.99320862624,0.0020660837983823566,-0.0027645492278777217,-0.9999945804301772,0.4557763737094261,-2.1940465502665787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,564,high_vol_chop,2025-11-17 17:00:00+00:00,2025-11-18 01:00:00+00:00,9,95523.05492672464,94896.78899082568,-0.00655617574604761,-0.01812956513699282,-0.999999981546803,0.4661793292188644,-2.1450972166063536,-0.012034987059153734,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,567,downtrend,2025-11-18 04:00:00+00:00,2025-11-18 07:00:00+00:00,4,94728.49398308112,94998.80853091864,0.002853571681249445,-6.113820526421065e-05,-0.1253196403964072,0.3866800667864123,-0.32409128672678417,-0.003509019940468927,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,568,high_vol_chop,2025-11-18 08:00:00+00:00,2025-11-18 17:00:00+00:00,10,95540.92696294532,96679.37567020136,0.011915822291504341,0.01769040228263208,4691746.06668922,0.3479861921084507,13482563.886405662,-0.0027395894820947397,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,571,sideways,2025-11-18 20:00:00+00:00,2025-11-18 23:00:00+00:00,4,96500.05957345408,96506.91052067198,7.099422786049914e-05,-0.003406638870134371,-0.9994319355862268,0.35037434761810804,-2.8524689161192867,-0.0038784455350807656,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,573,sideways,2025-11-19 01:00:00+00:00,2025-11-19 04:00:00+00:00,4,96229.00035744072,95374.568092458,-0.008879155574815778,-0.008173032246073575,-0.9999999843451636,0.3425970275186583,-2.9188810877546283,-0.010167537146752337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,574,high_vol_chop,2025-11-19 05:00:00+00:00,2025-11-19 07:00:00+00:00,3,94920.02263791257,95931.1330870964,0.010652235651490205,0.005835570275913193,23922717.305008493,0.5658739850335351,42275697.30669059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,575,sideways,2025-11-19 08:00:00+00:00,2025-11-19 12:00:00+00:00,5,95856.36840223995,96157.36327892292,0.0031400613407333022,0.002358256225547972,60.979320596128765,0.14624486752050797,416.96725245812553,-0.0012206660152311866,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,576,high_vol_chop,2025-11-19 13:00:00+00:00,2025-11-19 15:00:00+00:00,3,95658.43560109616,94257.2679613964,-0.014647611900562074,-0.019760268509182333,-1.0,0.6023356163696891,-1.6602040005986307,-0.014647611900562074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,577,downtrend,2025-11-19 16:00:00+00:00,2025-11-19 20:00:00+00:00,5,93911.29512689146,93826.25402120817,-0.0009055471503016665,-0.004572739582954566,-0.9996743908736727,0.583561823624426,-1.7130565270099851,-0.011009296527837331,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,578,high_vol_chop,2025-11-19 21:00:00+00:00,2025-11-20 22:00:00+00:00,26,94519.24222566425,92946.50303824616,-0.01663935459473087,-0.009376383957129697,-0.9581650820519905,0.4458779861741646,-2.1489400951894524,-0.03751347623735646,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,579,downtrend,2025-11-20 23:00:00+00:00,2025-11-21 15:00:00+00:00,17,92172.19706898606,90250.80424162991,-0.02084568762007577,-0.029002691962569327,-0.9999997408662817,0.5978652459889042,-1.6726172788522327,-0.029034022359848866,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,580,high_vol_chop,2025-11-21 16:00:00+00:00,2025-11-21 21:00:00+00:00,6,91114.172524723,91188.04360776838,0.0008107529377532341,0.010384831182547405,3554295.508231913,0.4780339681734166,7435236.290452314,-0.006947296372347811,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,582,high_vol_chop,2025-11-21 23:00:00+00:00,2025-11-22 15:00:00+00:00,17,91174.93744787324,90778.47611104492,-0.0043483587477642915,0.0028711141239070592,3.3813128397988796,0.2819106727141466,11.994270409291962,-0.010047808647966172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,583,sideways,2025-11-22 16:00:00+00:00,2025-11-24 08:00:00+00:00,41,91020.79113547003,92268.40819730728,0.013706945921623026,0.016412834298295875,31.40379112269916,0.2988279618889368,105.08986817763319,-0.00898285677423527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,584,high_vol_chop,2025-11-24 09:00:00+00:00,2025-11-24 11:00:00+00:00,3,91655.24842130346,91737.16192064816,0.0008937131343331739,-0.005757618312034807,-0.9999999524189517,0.3838649641874252,-2.605082635076572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,585,sideways,2025-11-24 12:00:00+00:00,2025-11-24 16:00:00+00:00,5,91744.16180150124,92568.36053854402,0.008983664146673842,0.009060653289174603,7295587.655961878,0.09487489932874527,76896921.18336146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,586,uptrend,2025-11-24 17:00:00+00:00,2025-11-24 18:00:00+00:00,2,93782.31859883235,94045.18646491124,0.002802957636431902,0.015953895237804216,1.2826821124217851e+30,0.682412809751906,1.8796278353686087e+30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,589,high_vol_chop,2025-11-24 21:00:00+00:00,2025-11-24 22:00:00+00:00,2,94074.37745740496,94090.3133563684,0.00016939680489147513,-0.0019904584373322542,-0.9998378349803941,0.15412934382951524,-6.487005070795147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,590,uptrend,2025-11-24 23:00:00+00:00,2025-11-25 00:00:00+00:00,2,93984.421541761,93829.97736208746,-0.0016432955285563544,-0.002766873496264255,-0.9999946354745758,0.03427332647841463,-29.1770521925957,-0.0016432955285563544,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,591,high_vol_chop,2025-11-25 01:00:00+00:00,2025-11-25 04:00:00+00:00,4,93472.98343857976,93747.17026093174,0.0029333269599995937,-0.0008825228725801715,-0.8553702759829173,0.3570437786922177,-2.3957013874208175,-0.003020086197299654,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,592,sideways,2025-11-25 05:00:00+00:00,2025-11-25 07:00:00+00:00,3,93613.5767901823,93232.0088168712,-0.004075989684341641,-0.005495221270430561,-0.9999998971810932,0.1057035262379717,-9.460421357465224,-0.004075989684341641,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,594,sideways,2025-11-25 09:00:00+00:00,2025-11-25 12:00:00+00:00,4,93073.09662814248,93596.44942213748,0.005623029779335376,0.008892206676780035,263051234.51229575,0.2798807283553749,939869050.8561556,-0.0011877149036637613,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,595,high_vol_chop,2025-11-25 13:00:00+00:00,2025-11-25 16:00:00+00:00,4,93300.36935541524,93611.9385201954,0.003339420486035527,0.00016548809440486423,0.4367576487603959,0.424135611765571,1.029759436945845,-0.004239723140970764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,596,sideways,2025-11-25 17:00:00+00:00,2025-11-30 23:00:00+00:00,127,93724.53234838556,94564.66698439176,0.008963871197386286,0.010177424794923784,1.0106411830356672,0.24741669681970102,4.0847735663213856,-0.016123916754508083,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,597,downtrend,2025-12-01 00:00:00+00:00,2025-12-01 23:00:00+00:00,24,92255.0041701418,91686.52448468962,-0.00616204714926627,-0.03043570702974252,-0.999987397296195,0.5450665310752439,-1.8346152997571434,-0.019341372240484378,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,598,sideways,2025-12-02 00:00:00+00:00,2025-12-02 14:00:00+00:00,15,91646.31240319317,93124.62766591206,0.016130657349475497,0.01568500048731325,8855.838231942194,0.22434923290355416,39473.45001954718,-0.0024470759063498493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,599,uptrend,2025-12-02 15:00:00+00:00,2025-12-03 14:00:00+00:00,24,94786.72703443344,95831.4964851662,0.011022318033549361,0.029067163940403873,34829.36759739901,0.3947691253249387,88227.18232772278,-0.005588283744243916,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,600,sideways,2025-12-03 15:00:00+00:00,2025-12-03 19:00:00+00:00,5,95983.25985940664,96610.27046348149,0.00653249957329316,0.008126492926423756,1439887.4233682093,0.27705161630816577,5197181.097715077,-0.001930198354089474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,601,uptrend,2025-12-03 20:00:00+00:00,2025-12-04 03:00:00+00:00,8,96756.82116049089,97825.41999285118,0.01104417052507145,0.012577850403896695,879271.317046561,0.18155871737972162,4842903.330318235,-0.001711337229183929,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,602,sideways,2025-12-04 04:00:00+00:00,2025-12-07 14:00:00+00:00,83,97551.82890503992,93844.1260574288,-0.03800751753429776,-0.04069794881241806,-0.9875396298927139,0.28240487899236616,-3.4968929482249087,-0.040385303636017555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,603,high_vol_chop,2025-12-07 15:00:00+00:00,2025-12-08 13:00:00+00:00,23,95096.3600619564,96858.84070058382,0.0185336288105995,0.032124702629871216,169888.50891505522,0.44455569434780745,382153.48734716553,-0.016542774095963608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,605,high_vol_chop,2025-12-08 15:00:00+00:00,2025-12-08 16:00:00+00:00,2,96201.00083402835,96297.50982961991,0.0010032015753980161,-0.003135917510260544,-0.9999989396380423,0.3400523117268787,-2.940720898381117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,606,sideways,2025-12-08 17:00:00+00:00,2025-12-09 14:00:00+00:00,22,96487.99594900513,96432.14583581557,-0.0005788296527484693,0.001398125521976823,0.7442407327678573,0.22851751782876503,3.256821358113731,-0.007379506495503119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,608,uptrend,2025-12-09 16:00:00+00:00,2025-12-09 20:00:00+00:00,5,100140.7422852377,99566.30525437865,-0.005736296913226857,0.012378209263516293,2293854160.6658688,0.8509993466416196,2695482869.3092723,-0.007245246930905003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,610,uptrend,2025-12-09 22:00:00+00:00,2025-12-10 14:00:00+00:00,17,99583.7304896938,99445.96687715956,-0.0013833947760020227,0.002627745994563835,2.866254073388397,0.2094534422293248,13.684444824020675,-0.0053445871887978225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,612,sideways,2025-12-10 16:00:00+00:00,2025-12-11 15:00:00+00:00,24,99921.95877516978,97360.8959847492,-0.025630630362072138,-0.02222767323630248,-0.9997266143795809,0.2825024264673114,-3.538824876236099,-0.034172075516433975,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,613,downtrend,2025-12-11 16:00:00+00:00,2025-12-11 19:00:00+00:00,4,97301.47146431552,97588.3176456571,0.0029480148349738666,0.002335862448754611,164.59970374082374,0.19837743924927484,829.7299549975183,-0.001409691361411447,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,614,sideways,2025-12-11 20:00:00+00:00,2025-12-12 14:00:00+00:00,19,97994.31073513645,98138.18062671274,0.001468145349428962,0.0056345164495219535,12.336669076220673,0.2804813215157143,43.98392381194445,-0.009063462396997624,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,615,high_vol_chop,2025-12-12 15:00:00+00:00,2025-12-12 20:00:00+00:00,6,95748.98725128084,95905.9633027523,0.0016394539094131133,-0.022745656274708148,-0.9999999999999974,0.9489896068942696,-1.053752320083534,-0.0010173730031142192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,617,high_vol_chop,2025-12-12 22:00:00+00:00,2025-12-13 01:00:00+00:00,4,96087.51340402717,95947.96258787085,-0.001452330393539647,0.00046899434877323287,1.7922754798521505,0.12978385925603375,13.809694750380343,-0.001452330393539647,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,619,high_vol_chop,2025-12-13 03:00:00+00:00,2025-12-13 14:00:00+00:00,12,96031.06755629693,96347.25366376742,0.003292539753191104,0.004103869495708512,18.879603606344006,0.1124581698004273,167.88112095233714,-0.002758371866765752,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
buy_hold_50_50,620,sideways,2025-12-13 15:00:00+00:00,2025-12-15 17:00:00+00:00,51,96330.2752293578,93747.61706183726,-0.026810451453308404,-0.026981948141484358,-0.9908885087144811,0.26220764339627795,-3.7790222126245876,-0.034157306818879185,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,0.0,,
