timestamp,strategy_name,eth_price_usdc,borrowed_weth,target_weth_debt,hedge_error,turnover,gas_cost,slippage_cost,health_factor,regime,mc_scenario,mc_path_id,mc_seed
2025-06-20 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,1339.7222859377457,16.119330268384818,16.119330268384818,0.0,2058.7119913676693,15.0,2.058711991367669,1.8850081233990843,strong_downtrend,strong_downtrend,0,300042
2025-06-22 13:00:00+00:00,fractal_dynamic_aave_hedged_lp,1351.0134166117061,14.86735503641728,14.86735503641728,0.0,1691.4353356536974,15.0,1.6914353356536973,2.027053858664129,strong_downtrend,strong_downtrend,0,300042
2025-06-24 10:00:00+00:00,fractal_dynamic_aave_hedged_lp,1368.8417594411083,13.655329679830436,13.655329679830436,0.0,1659.0709215975724,15.0,1.6590709215975723,2.1786470981046326,strong_downtrend,strong_downtrend,0,300042
2025-06-25 11:00:00+00:00,fractal_dynamic_aave_hedged_lp,1297.4861252796134,14.889390315207216,14.889390315207216,0.0,1601.176552155116,15.0,1.601176552155116,2.108187163794327,strong_downtrend,strong_downtrend,0,300042
2025-06-28 00:00:00+00:00,fractal_dynamic_aave_hedged_lp,1344.336040847829,16.387975328418072,16.387975328418072,0.0,2014.6018435337746,15.0,2.0146018435337747,1.849136901959207,strong_downtrend,strong_downtrend,0,300042
2025-06-28 04:00:00+00:00,fractal_dynamic_aave_hedged_lp,1391.6099457596679,15.133527204430482,15.133527204430482,0.0,1745.7024857806873,15.0,1.745702485780687,1.9344252830589495,strong_downtrend,strong_downtrend,0,300042
2025-06-28 12:00:00+00:00,fractal_dynamic_aave_hedged_lp,1418.0126594482217,13.943809665061979,13.943809665061979,0.0,1687.0345319921262,15.0,1.687034531992126,2.0604541960874516,strong_downtrend,strong_downtrend,0,300042
2025-06-29 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,1427.7310030927663,15.310446644478292,15.310446644478292,0.0,1951.1899854857209,15.0,1.9511899854857209,1.8638808872534514,strong_downtrend,strong_downtrend,0,300042
2025-06-30 19:00:00+00:00,fractal_dynamic_aave_hedged_lp,1354.6106220666409,16.80907031235561,16.80907031235561,0.0,2030.0515389870873,15.0,2.0300515389870872,1.78965204224848,strong_downtrend,strong_downtrend,0,300042
2025-07-04 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,1518.5535282731496,15.355626129341152,15.355626129341152,0.0,2207.1327922646933,15.0,2.207132792264693,1.7481391848495886,strong_downtrend,strong_downtrend,0,300042
